# KEYSIGHT TECHNOLOGIES,DSOX1204G,CN63257664,02.12.2021071625
# AVER,25
# 2024-09-17 15:19:56.651022
# time,1,2
-1.180208336264000017e-03,5.648366707200000292e+01,8.253410793599998740e+00
-1.179947919701999871e-03,5.650879270400000109e+01,8.253410793599998740e+00
-1.179687503139999942e-03,5.650879270400000109e+01,8.253159537279998403e+00
-1.179427086578000014e-03,5.650879270400000109e+01,8.253410793599998740e+00
-1.179166670015999868e-03,5.648366707200000292e+01,8.253913306239999415e+00
-1.178906253453999940e-03,5.650879270400000109e+01,8.253662049919999077e+00
-1.178645836892000011e-03,5.653391833599999927e+01,8.253913306239999415e+00
-1.178385420329999865e-03,5.653391833599999927e+01,8.253913306239999415e+00
-1.178125003767999937e-03,5.650879270400000109e+01,8.253913306239999415e+00
-1.177864587206000008e-03,5.653391833599999927e+01,8.253662049919999077e+00
-1.177604170643999863e-03,5.653391833599999927e+01,8.253662049919999077e+00
-1.177343754081999934e-03,5.653391833599999927e+01,8.253410793599998740e+00
-1.177083337520000005e-03,5.653391833599999927e+01,8.253410793599998740e+00
-1.176822920958000077e-03,5.653391833599999927e+01,8.253159537279998403e+00
-1.176562504395999931e-03,5.653391833599999927e+01,8.253159537279998403e+00
-1.176302087834000002e-03,5.655904396799999745e+01,8.253159537279998403e+00
-1.176041671272000074e-03,5.655904396799999745e+01,8.252908280959999843e+00
-1.175781254709999928e-03,5.655904396799999745e+01,8.252657024639999506e+00
-1.175520838148000000e-03,5.655904396799999745e+01,8.252405768319999169e+00
-1.175260421586000071e-03,5.655904396799999745e+01,8.251903255679998495e+00
-1.175000005023999925e-03,5.658416960000000273e+01,8.251903255679998495e+00
-1.174739588461999997e-03,5.655904396799999745e+01,8.251903255679998495e+00
-1.174479171900000068e-03,5.658416960000000273e+01,8.251400743039999597e+00
-1.174218755337999923e-03,5.658416960000000273e+01,8.251651999359999934e+00
-1.173958338775999994e-03,5.658416960000000273e+01,8.251651999359999934e+00
-1.173697922214000065e-03,5.658416960000000273e+01,8.251651999359999934e+00
-1.173437505651999920e-03,5.658416960000000273e+01,8.251400743039999597e+00
-1.173177089089999991e-03,5.658416960000000273e+01,8.251149486719999260e+00
-1.172916672528000063e-03,5.660929523200000091e+01,8.251400743039999597e+00
-1.172656255965999917e-03,5.660929523200000091e+01,8.251400743039999597e+00
-1.172395839403999988e-03,5.660929523200000091e+01,8.251149486719999260e+00
-1.172135422842000060e-03,5.660929523200000091e+01,8.250646974079998586e+00
-1.171875006279999914e-03,5.663442086399999909e+01,8.250646974079998586e+00
-1.171614589717999986e-03,5.663442086399999909e+01,8.250646974079998586e+00
-1.171354173156000057e-03,5.663442086399999909e+01,8.250395717760000025e+00
-1.171093756593999911e-03,5.663442086399999909e+01,8.250395717760000025e+00
-1.170833340031999983e-03,5.663442086399999909e+01,8.250395717760000025e+00
-1.170572923470000054e-03,5.665954649600000437e+01,8.250646974079998586e+00
-1.170312506907999909e-03,5.665954649600000437e+01,8.250898230399998923e+00
-1.170052090345999980e-03,5.665954649600000437e+01,8.251149486719999260e+00
-1.169791673784000051e-03,5.665954649600000437e+01,8.250898230399998923e+00
-1.169531257221999906e-03,5.665954649600000437e+01,8.251149486719999260e+00
-1.169270840659999977e-03,5.665954649600000437e+01,8.251149486719999260e+00
-1.169010424098000048e-03,5.665954649600000437e+01,8.251149486719999260e+00
-1.168750007535999903e-03,5.668467212800000254e+01,8.251400743039999597e+00
-1.168489590973999974e-03,5.668467212800000254e+01,8.251651999359999934e+00
-1.168229174412000046e-03,5.668467212800000254e+01,8.251903255679998495e+00
-1.167968757849999900e-03,5.668467212800000254e+01,8.251903255679998495e+00
-1.167708341287999971e-03,5.668467212800000254e+01,8.251903255679998495e+00
-1.167447924726000043e-03,5.668467212800000254e+01,8.251903255679998495e+00
-1.167187508163999897e-03,5.670979776000000072e+01,8.251903255679998495e+00
-1.166927091601999969e-03,5.670979776000000072e+01,8.251400743039999597e+00
-1.166666675040000040e-03,5.670979776000000072e+01,8.251651999359999934e+00
-1.166406258477999894e-03,5.670979776000000072e+01,8.251651999359999934e+00
-1.166145841915999966e-03,5.670979776000000072e+01,8.251651999359999934e+00
-1.165885425354000037e-03,5.670979776000000072e+01,8.251651999359999934e+00
-1.165625008791999892e-03,5.673492339199999890e+01,8.251651999359999934e+00
-1.165364592229999963e-03,5.673492339199999890e+01,8.251400743039999597e+00
-1.165104175668000034e-03,5.673492339199999890e+01,8.251400743039999597e+00
-1.164843759105999889e-03,5.673492339199999890e+01,8.251149486719999260e+00
-1.164583342543999960e-03,5.673492339199999890e+01,8.250898230399998923e+00
-1.164322925982000032e-03,5.676004902399999708e+01,8.250898230399998923e+00
-1.164062509419999886e-03,5.676004902399999708e+01,8.250395717760000025e+00
-1.163802092857999957e-03,5.676004902399999708e+01,8.250395717760000025e+00
-1.163541676296000029e-03,5.676004902399999708e+01,8.250144461439999688e+00
-1.163281259733999883e-03,5.676004902399999708e+01,8.250395717760000025e+00
-1.163020843171999955e-03,5.676004902399999708e+01,8.250144461439999688e+00
-1.162760426610000026e-03,5.678517465600000236e+01,8.250646974079998586e+00
-1.162500010047999880e-03,5.678517465600000236e+01,8.250646974079998586e+00
-1.162239593485999952e-03,5.678517465600000236e+01,8.250395717760000025e+00
-1.161979176924000023e-03,5.678517465600000236e+01,8.250395717760000025e+00
-1.161718760361999878e-03,5.678517465600000236e+01,8.250646974079998586e+00
-1.161458343799999949e-03,5.678517465600000236e+01,8.250395717760000025e+00
-1.161197927238000020e-03,5.681030028800000053e+01,8.250646974079998586e+00
-1.160937510675999875e-03,5.681030028800000053e+01,8.250646974079998586e+00
-1.160677094113999946e-03,5.681030028800000053e+01,8.250646974079998586e+00
-1.160416677552000017e-03,5.681030028800000053e+01,8.250898230399998923e+00
-1.160156260989999872e-03,5.681030028800000053e+01,8.250898230399998923e+00
-1.159895844427999943e-03,5.683542591999999871e+01,8.250646974079998586e+00
-1.159635427866000015e-03,5.683542591999999871e+01,8.250898230399998923e+00
-1.159375011303999869e-03,5.683542591999999871e+01,8.250646974079998586e+00
-1.159114594741999940e-03,5.683542591999999871e+01,8.250646974079998586e+00
-1.158854178180000012e-03,5.683542591999999871e+01,8.251149486719999260e+00
-1.158593761617999866e-03,5.683542591999999871e+01,8.251149486719999260e+00
-1.158333345055999938e-03,5.683542591999999871e+01,8.251149486719999260e+00
-1.158072928494000009e-03,5.686055155200000399e+01,8.251400743039999597e+00
-1.157812511931999864e-03,5.686055155200000399e+01,8.251400743039999597e+00
-1.157552095369999935e-03,5.686055155200000399e+01,8.251651999359999934e+00
-1.157291678808000006e-03,5.686055155200000399e+01,8.251651999359999934e+00
-1.157031262245999861e-03,5.688567718400000217e+01,8.251651999359999934e+00
-1.156770845683999932e-03,5.688567718400000217e+01,8.251651999359999934e+00
-1.156510429122000003e-03,5.688567718400000217e+01,8.251651999359999934e+00
-1.156250012560000075e-03,5.688567718400000217e+01,8.251903255679998495e+00
-1.155989595997999929e-03,5.688567718400000217e+01,8.251903255679998495e+00
-1.155729179436000001e-03,5.691080281600000035e+01,8.251903255679998495e+00
-1.155468762874000072e-03,5.691080281600000035e+01,8.251651999359999934e+00
-1.155208346311999926e-03,5.691080281600000035e+01,8.251903255679998495e+00
-1.154947929749999998e-03,5.691080281600000035e+01,8.251903255679998495e+00
-1.154687513188000069e-03,5.691080281600000035e+01,8.251903255679998495e+00
-1.154427096625999924e-03,5.691080281600000035e+01,8.252154511999998832e+00
-1.154166680063999995e-03,5.693592844799999853e+01,8.251903255679998495e+00
-1.153906263502000066e-03,5.693592844799999853e+01,8.251903255679998495e+00
-1.153645846939999921e-03,5.693592844799999853e+01,8.252405768319999169e+00
-1.153385430377999992e-03,5.693592844799999853e+01,8.251903255679998495e+00
-1.153125013816000063e-03,5.693592844799999853e+01,8.251903255679998495e+00
-1.152864597253999918e-03,5.696105407999999670e+01,8.251651999359999934e+00
-1.152604180691999989e-03,5.696105407999999670e+01,8.251400743039999597e+00
-1.152343764130000061e-03,5.696105407999999670e+01,8.251400743039999597e+00
-1.152083347567999915e-03,5.696105407999999670e+01,8.251400743039999597e+00
-1.151822931005999986e-03,5.696105407999999670e+01,8.251400743039999597e+00
-1.151562514444000058e-03,5.698617971200000198e+01,8.251400743039999597e+00
-1.151302097881999912e-03,5.696105407999999670e+01,8.251651999359999934e+00
-1.151041681319999984e-03,5.698617971200000198e+01,8.251400743039999597e+00
-1.150781264758000055e-03,5.698617971200000198e+01,8.251149486719999260e+00
-1.150520848195999910e-03,5.698617971200000198e+01,8.251149486719999260e+00
-1.150260431633999981e-03,5.698617971200000198e+01,8.250898230399998923e+00
-1.150000015072000052e-03,5.701130534400000016e+01,8.251149486719999260e+00
-1.149739598509999907e-03,5.701130534400000016e+01,8.251149486719999260e+00
-1.149479181947999978e-03,5.701130534400000016e+01,8.251651999359999934e+00
-1.149218765386000049e-03,5.701130534400000016e+01,8.251400743039999597e+00
-1.148958348823999904e-03,5.701130534400000016e+01,8.251651999359999934e+00
-1.148697932261999975e-03,5.701130534400000016e+01,8.251149486719999260e+00
-1.148437515700000047e-03,5.703643097599999834e+01,8.250646974079998586e+00
-1.148177099137999901e-03,5.703643097599999834e+01,8.250646974079998586e+00
-1.147916682575999972e-03,5.703643097599999834e+01,8.250646974079998586e+00
-1.147656266014000044e-03,5.703643097599999834e+01,8.250646974079998586e+00
-1.147395849451999898e-03,5.703643097599999834e+01,8.250395717760000025e+00
-1.147135432889999970e-03,5.703643097599999834e+01,8.250144461439999688e+00
-1.146875016328000041e-03,5.706155660800000362e+01,8.250395717760000025e+00
-1.146614599765999895e-03,5.706155660800000362e+01,8.250395717760000025e+00
-1.146354183203999967e-03,5.706155660800000362e+01,8.250395717760000025e+00
-1.146093766642000038e-03,5.706155660800000362e+01,8.250646974079998586e+00
-1.145833350079999893e-03,5.706155660800000362e+01,8.250646974079998586e+00
-1.145572933517999964e-03,5.708668224000000180e+01,8.250646974079998586e+00
-1.145312516956000035e-03,5.708668224000000180e+01,8.250898230399998923e+00
-1.145052100393999890e-03,5.708668224000000180e+01,8.250898230399998923e+00
-1.144791683831999961e-03,5.708668224000000180e+01,8.250646974079998586e+00
-1.144531267270000032e-03,5.708668224000000180e+01,8.250898230399998923e+00
-1.144270850707999887e-03,5.708668224000000180e+01,8.250646974079998586e+00
-1.144010434145999958e-03,5.708668224000000180e+01,8.250395717760000025e+00
-1.143750017584000030e-03,5.711180787199999997e+01,8.250646974079998586e+00
-1.143489601021999884e-03,5.711180787199999997e+01,8.250898230399998923e+00
-1.143229184459999956e-03,5.711180787199999997e+01,8.250646974079998586e+00
-1.142968767898000027e-03,5.711180787199999997e+01,8.250898230399998923e+00
-1.142708351335999881e-03,5.711180787199999997e+01,8.250898230399998923e+00
-1.142447934773999953e-03,5.713693350399999815e+01,8.251149486719999260e+00
-1.142187518212000024e-03,5.713693350399999815e+01,8.250898230399998923e+00
-1.141927101649999879e-03,5.713693350399999815e+01,8.251149486719999260e+00
-1.141666685087999950e-03,5.713693350399999815e+01,8.251149486719999260e+00
-1.141406268526000021e-03,5.713693350399999815e+01,8.251400743039999597e+00
-1.141145851963999876e-03,5.716205913600000343e+01,8.251400743039999597e+00
-1.140885435401999947e-03,5.716205913600000343e+01,8.251400743039999597e+00
-1.140625018840000018e-03,5.716205913600000343e+01,8.251149486719999260e+00
-1.140364602277999873e-03,5.716205913600000343e+01,8.251149486719999260e+00
-1.140104185715999944e-03,5.716205913600000343e+01,8.251149486719999260e+00
-1.139843769154000016e-03,5.718718476800000161e+01,8.251149486719999260e+00
-1.139583352591999870e-03,5.718718476800000161e+01,8.251149486719999260e+00
-1.139322936029999941e-03,5.716205913600000343e+01,8.251400743039999597e+00
-1.139062519468000013e-03,5.718718476800000161e+01,8.251400743039999597e+00
-1.138802102905999867e-03,5.718718476800000161e+01,8.251400743039999597e+00
-1.138541686343999939e-03,5.718718476800000161e+01,8.251149486719999260e+00
-1.138281269782000010e-03,5.718718476800000161e+01,8.250898230399998923e+00
-1.138020853219999864e-03,5.718718476800000161e+01,8.251149486719999260e+00
-1.137760436657999936e-03,5.721231039999999979e+01,8.251149486719999260e+00
-1.137500020096000007e-03,5.721231039999999979e+01,8.250898230399998923e+00
-1.137239603533999862e-03,5.721231039999999979e+01,8.251149486719999260e+00
-1.136979186971999933e-03,5.723743603199999797e+01,8.250898230399998923e+00
-1.136718770410000004e-03,5.721231039999999979e+01,8.250898230399998923e+00
-1.136458353847999859e-03,5.723743603199999797e+01,8.251400743039999597e+00
-1.136197937285999930e-03,5.723743603199999797e+01,8.251149486719999260e+00
-1.135937520724000001e-03,5.723743603199999797e+01,8.251149486719999260e+00
-1.135677104162000073e-03,5.723743603199999797e+01,8.251149486719999260e+00
-1.135416687599999927e-03,5.726256166400000325e+01,8.251149486719999260e+00
-1.135156271037999999e-03,5.726256166400000325e+01,8.250898230399998923e+00
-1.134895854476000070e-03,5.726256166400000325e+01,8.250898230399998923e+00
-1.134635437913999925e-03,5.726256166400000325e+01,8.250898230399998923e+00
-1.134375021351999996e-03,5.728768729600000142e+01,8.250898230399998923e+00
-1.134114604790000067e-03,5.726256166400000325e+01,8.251149486719999260e+00
-1.133854188227999922e-03,5.728768729600000142e+01,8.251149486719999260e+00
-1.133593771665999993e-03,5.728768729600000142e+01,8.250898230399998923e+00
-1.133333355104000064e-03,5.728768729600000142e+01,8.250898230399998923e+00
-1.133072938541999919e-03,5.728768729600000142e+01,8.250395717760000025e+00
-1.132812521979999990e-03,5.731281292799999960e+01,8.250395717760000025e+00
-1.132552105418000062e-03,5.731281292799999960e+01,8.250395717760000025e+00
-1.132291688855999916e-03,5.731281292799999960e+01,8.250144461439999688e+00
-1.132031272293999987e-03,5.731281292799999960e+01,8.250646974079998586e+00
-1.131770855732000059e-03,5.731281292799999960e+01,8.250395717760000025e+00
-1.131510439169999913e-03,5.733793855999999778e+01,8.250395717760000025e+00
-1.131250022607999985e-03,5.733793855999999778e+01,8.250144461439999688e+00
-1.130989606046000056e-03,5.733793855999999778e+01,8.249893205119999351e+00
-1.130729189483999910e-03,5.733793855999999778e+01,8.249893205119999351e+00
-1.130468772921999982e-03,5.733793855999999778e+01,8.249641948799999014e+00
-1.130208356360000053e-03,5.736306419200000306e+01,8.249390692479998677e+00
-1.129947939797999908e-03,5.733793855999999778e+01,8.249390692479998677e+00
-1.129687523235999979e-03,5.736306419200000306e+01,8.249641948799999014e+00
-1.129427106674000050e-03,5.736306419200000306e+01,8.249390692479998677e+00
-1.129166690111999905e-03,5.736306419200000306e+01,8.249893205119999351e+00
-1.128906273549999976e-03,5.736306419200000306e+01,8.249893205119999351e+00
-1.128645856988000047e-03,5.738818982400000124e+01,8.249893205119999351e+00
-1.128385440425999902e-03,5.738818982400000124e+01,8.249893205119999351e+00
-1.128125023863999973e-03,5.738818982400000124e+01,8.249893205119999351e+00
-1.127864607302000045e-03,5.738818982400000124e+01,8.250144461439999688e+00
-1.127604190739999899e-03,5.738818982400000124e+01,8.250144461439999688e+00
-1.127343774177999971e-03,5.738818982400000124e+01,8.250395717760000025e+00
-1.127083357616000042e-03,5.738818982400000124e+01,8.250646974079998586e+00
-1.126822941053999896e-03,5.741331545599999941e+01,8.250646974079998586e+00
-1.126562524491999968e-03,5.741331545599999941e+01,8.250646974079998586e+00
-1.126302107930000039e-03,5.741331545599999941e+01,8.250646974079998586e+00
-1.126041691367999894e-03,5.741331545599999941e+01,8.250898230399998923e+00
-1.125781274805999965e-03,5.743844108799999759e+01,8.250898230399998923e+00
-1.125520858244000036e-03,5.743844108799999759e+01,8.250898230399998923e+00
-1.125260441681999891e-03,5.743844108799999759e+01,8.250646974079998586e+00
-1.125000025119999962e-03,5.743844108799999759e+01,8.250395717760000025e+00
-1.124739608558000033e-03,5.743844108799999759e+01,8.250646974079998586e+00
-1.124479191995999888e-03,5.743844108799999759e+01,8.250898230399998923e+00
-1.124218775433999959e-03,5.743844108799999759e+01,8.250898230399998923e+00
-1.123958358872000031e-03,5.746356672000000287e+01,8.250646974079998586e+00
-1.123697942309999885e-03,5.746356672000000287e+01,8.251149486719999260e+00
-1.123437525747999956e-03,5.746356672000000287e+01,8.250898230399998923e+00
-1.123177109186000028e-03,5.746356672000000287e+01,8.250646974079998586e+00
-1.122916692623999882e-03,5.746356672000000287e+01,8.250898230399998923e+00
-1.122656276061999954e-03,5.748869235200000105e+01,8.250646974079998586e+00
-1.122395859500000025e-03,5.748869235200000105e+01,8.250898230399998923e+00
-1.122135442937999879e-03,5.748869235200000105e+01,8.250898230399998923e+00
-1.121875026375999951e-03,5.748869235200000105e+01,8.250646974079998586e+00
-1.121614609814000022e-03,5.748869235200000105e+01,8.250646974079998586e+00
-1.121354193251999877e-03,5.748869235200000105e+01,8.250646974079998586e+00
-1.121093776689999948e-03,5.748869235200000105e+01,8.250646974079998586e+00
-1.120833360128000019e-03,5.751381798399999923e+01,8.250646974079998586e+00
-1.120572943565999874e-03,5.751381798399999923e+01,8.250646974079998586e+00
-1.120312527003999945e-03,5.751381798399999923e+01,8.250646974079998586e+00
-1.120052110442000017e-03,5.751381798399999923e+01,8.250395717760000025e+00
-1.119791693879999871e-03,5.751381798399999923e+01,8.250395717760000025e+00
-1.119531277317999942e-03,5.753894361599999741e+01,8.250395717760000025e+00
-1.119270860756000014e-03,5.753894361599999741e+01,8.250395717760000025e+00
-1.119010444193999868e-03,5.753894361599999741e+01,8.250144461439999688e+00
-1.118750027631999940e-03,5.753894361599999741e+01,8.250144461439999688e+00
-1.118489611070000011e-03,5.753894361599999741e+01,8.250144461439999688e+00
-1.118229194507999865e-03,5.756406924800000269e+01,8.249893205119999351e+00
-1.117968777945999937e-03,5.753894361599999741e+01,8.249893205119999351e+00
-1.117708361384000008e-03,5.756406924800000269e+01,8.249893205119999351e+00
-1.117447944821999863e-03,5.756406924800000269e+01,8.250144461439999688e+00
-1.117187528259999934e-03,5.756406924800000269e+01,8.250395717760000025e+00
-1.116927111698000005e-03,5.756406924800000269e+01,8.250144461439999688e+00
-1.116666695136000077e-03,5.756406924800000269e+01,8.250395717760000025e+00
-1.116406278573999931e-03,5.758919488000000086e+01,8.250144461439999688e+00
-1.116145862012000002e-03,5.758919488000000086e+01,8.249893205119999351e+00
-1.115885445449999857e-03,5.758919488000000086e+01,8.249893205119999351e+00
-1.115625028887999928e-03,5.758919488000000086e+01,8.250395717760000025e+00
-1.115364612326000000e-03,5.761432051199999904e+01,8.250144461439999688e+00
-1.115104195764000071e-03,5.761432051199999904e+01,8.249893205119999351e+00
-1.114843779201999925e-03,5.761432051199999904e+01,8.249893205119999351e+00
-1.114583362639999997e-03,5.761432051199999904e+01,8.249893205119999351e+00
-1.114322946077999851e-03,5.761432051199999904e+01,8.249893205119999351e+00
-1.114062529515999923e-03,5.761432051199999904e+01,8.249641948799999014e+00
-1.113802112953999994e-03,5.761432051199999904e+01,8.249893205119999351e+00
-1.113541696392000065e-03,5.763944614400000432e+01,8.250144461439999688e+00
-1.113281279829999920e-03,5.763944614400000432e+01,8.250144461439999688e+00
-1.113020863267999991e-03,5.763944614400000432e+01,8.249893205119999351e+00
-1.112760446706000063e-03,5.763944614400000432e+01,8.250395717760000025e+00
-1.112500030143999917e-03,5.763944614400000432e+01,8.249893205119999351e+00
-1.112239613581999988e-03,5.766457177600000250e+01,8.249893205119999351e+00
-1.111979197020000060e-03,5.766457177600000250e+01,8.250144461439999688e+00
-1.111718780457999914e-03,5.768969740800000068e+01,8.250144461439999688e+00
-1.111458363895999986e-03,5.766457177600000250e+01,8.250144461439999688e+00
-1.111197947334000057e-03,5.768969740800000068e+01,8.249641948799999014e+00
-1.110937530771999911e-03,5.766457177600000250e+01,8.249641948799999014e+00
-1.110677114209999983e-03,5.768969740800000068e+01,8.249893205119999351e+00
-1.110416697648000054e-03,5.768969740800000068e+01,8.249641948799999014e+00
-1.110156281085999909e-03,5.768969740800000068e+01,8.249390692479998677e+00
-1.109895864523999980e-03,5.768969740800000068e+01,8.249641948799999014e+00
-1.109635447962000051e-03,5.771482303999999885e+01,8.249390692479998677e+00
-1.109375031399999906e-03,5.771482303999999885e+01,8.249390692479998677e+00
-1.109114614837999977e-03,5.771482303999999885e+01,8.249641948799999014e+00
-1.108854198276000048e-03,5.771482303999999885e+01,8.249641948799999014e+00
-1.108593781713999903e-03,5.773994867199999703e+01,8.249641948799999014e+00
-1.108333365151999974e-03,5.771482303999999885e+01,8.250395717760000025e+00
-1.108072948590000046e-03,5.773994867199999703e+01,8.249893205119999351e+00
-1.107812532027999900e-03,5.773994867199999703e+01,8.249893205119999351e+00
-1.107552115465999971e-03,5.773994867199999703e+01,8.249893205119999351e+00
-1.107291698904000043e-03,5.773994867199999703e+01,8.249893205119999351e+00
-1.107031282341999897e-03,5.773994867199999703e+01,8.249893205119999351e+00
-1.106770865779999969e-03,5.776507430400000231e+01,8.249893205119999351e+00
-1.106510449218000040e-03,5.776507430400000231e+01,8.249641948799999014e+00
-1.106250032655999894e-03,5.776507430400000231e+01,8.249641948799999014e+00
-1.105989616093999966e-03,5.779019993600000049e+01,8.249390692479998677e+00
-1.105729199532000037e-03,5.776507430400000231e+01,8.249641948799999014e+00
-1.105468782969999892e-03,5.779019993600000049e+01,8.249641948799999014e+00
-1.105208366407999963e-03,5.779019993600000049e+01,8.249893205119999351e+00
-1.104947949846000034e-03,5.779019993600000049e+01,8.249641948799999014e+00
-1.104687533283999889e-03,5.779019993600000049e+01,8.249641948799999014e+00
-1.104427116721999960e-03,5.779019993600000049e+01,8.249893205119999351e+00
-1.104166700160000032e-03,5.781532556799999867e+01,8.249893205119999351e+00
-1.103906283597999886e-03,5.781532556799999867e+01,8.249893205119999351e+00
-1.103645867035999957e-03,5.781532556799999867e+01,8.249641948799999014e+00
-1.103385450474000029e-03,5.781532556799999867e+01,8.249641948799999014e+00
-1.103125033911999883e-03,5.784045120000000395e+01,8.249641948799999014e+00
-1.102864617349999955e-03,5.784045120000000395e+01,8.249893205119999351e+00
-1.102604200788000026e-03,5.781532556799999867e+01,8.249893205119999351e+00
-1.102343784225999880e-03,5.784045120000000395e+01,8.249893205119999351e+00
-1.102083367663999952e-03,5.784045120000000395e+01,8.249641948799999014e+00
-1.101822951102000023e-03,5.784045120000000395e+01,8.249641948799999014e+00
-1.101562534539999878e-03,5.784045120000000395e+01,8.249893205119999351e+00
-1.101302117977999949e-03,5.784045120000000395e+01,8.249893205119999351e+00
-1.101041701416000020e-03,5.786557683200000213e+01,8.249893205119999351e+00
-1.100781284853999875e-03,5.786557683200000213e+01,8.249893205119999351e+00
-1.100520868291999946e-03,5.786557683200000213e+01,8.249893205119999351e+00
-1.100260451730000017e-03,5.789070246400000030e+01,8.250144461439999688e+00
-1.100000035167999872e-03,5.789070246400000030e+01,8.249893205119999351e+00
-1.099739618605999943e-03,5.789070246400000030e+01,8.250144461439999688e+00
-1.099479202044000015e-03,5.789070246400000030e+01,8.250144461439999688e+00
-1.099218785481999869e-03,5.789070246400000030e+01,8.250144461439999688e+00
-1.098958368919999940e-03,5.789070246400000030e+01,8.250144461439999688e+00
-1.098697952358000012e-03,5.789070246400000030e+01,8.250395717760000025e+00
-1.098437535795999866e-03,5.791582809599999848e+01,8.250646974079998586e+00
-1.098177119233999938e-03,5.791582809599999848e+01,8.250646974079998586e+00
-1.097916702672000009e-03,5.791582809599999848e+01,8.250898230399998923e+00
-1.097656286109999864e-03,5.791582809599999848e+01,8.250395717760000025e+00
-1.097395869547999935e-03,5.791582809599999848e+01,8.250144461439999688e+00
-1.097135452986000006e-03,5.794095372799999666e+01,8.250144461439999688e+00
-1.096875036423999861e-03,5.794095372799999666e+01,8.250395717760000025e+00
-1.096614619861999932e-03,5.794095372799999666e+01,8.250144461439999688e+00
-1.096354203300000003e-03,5.794095372799999666e+01,8.250144461439999688e+00
-1.096093786738000075e-03,5.794095372799999666e+01,8.250646974079998586e+00
-1.095833370175999929e-03,5.796607936000000194e+01,8.250646974079998586e+00
-1.095572953614000001e-03,5.796607936000000194e+01,8.250395717760000025e+00
-1.095312537051999855e-03,5.796607936000000194e+01,8.250395717760000025e+00
-1.095052120489999926e-03,5.796607936000000194e+01,8.250646974079998586e+00
-1.094791703927999998e-03,5.796607936000000194e+01,8.250646974079998586e+00
-1.094531287366000069e-03,5.796607936000000194e+01,8.250646974079998586e+00
-1.094270870803999924e-03,5.796607936000000194e+01,8.250646974079998586e+00
-1.094010454241999995e-03,5.799120499200000012e+01,8.251400743039999597e+00
-1.093750037679999849e-03,5.799120499200000012e+01,8.251400743039999597e+00
-1.093489621117999921e-03,5.799120499200000012e+01,8.251149486719999260e+00
-1.093229204555999992e-03,5.799120499200000012e+01,8.251149486719999260e+00
-1.092968787994000063e-03,5.801633062399999829e+01,8.250898230399998923e+00
-1.092708371431999918e-03,5.801633062399999829e+01,8.251149486719999260e+00
-1.092447954869999989e-03,5.801633062399999829e+01,8.250898230399998923e+00
-1.092187538308000061e-03,5.801633062399999829e+01,8.251149486719999260e+00
-1.091927121745999915e-03,5.801633062399999829e+01,8.251149486719999260e+00
-1.091666705183999986e-03,5.801633062399999829e+01,8.251400743039999597e+00
-1.091406288622000058e-03,5.804145625600000358e+01,8.251400743039999597e+00
-1.091145872059999912e-03,5.801633062399999829e+01,8.251149486719999260e+00
-1.090885455497999984e-03,5.804145625600000358e+01,8.251400743039999597e+00
-1.090625038936000055e-03,5.804145625600000358e+01,8.251651999359999934e+00
-1.090364622373999910e-03,5.806658188800000175e+01,8.251651999359999934e+00
